"id","category","cluster","predicted_category"
6197,"Sports",14,"Sports"
6198,"Sports",14,"Sports"
6199,"Sports",13,"Sports"
6200,"Sports",11,"Economy"
6201,"Sports",17,"Opinion"
6202,"Sports",13,"Sports"
6203,"Sports",13,"Sports"
6204,"Sports",13,"Sports"
6205,"Sports",13,"Sports"
6206,"Sports",14,"Sports"
6207,"Sports",13,"Sports"
6208,"Sports",14,"Sports"
6209,"Sports",17,"Opinion"
6210,"Sports",20,"Sports"
6211,"Sports",20,"Sports"
6212,"Sports",20,"Sports"
6213,"Sports",13,"Sports"
6214,"Sports",20,"Sports"
6215,"Sports",20,"Sports"
6216,"Sports",20,"Sports"
6217,"Sports",13,"Sports"
6218,"Sports",14,"Sports"
6219,"Sports",13,"Sports"
6220,"Sports",17,"Opinion"
6221,"Sports",13,"Sports"
6222,"Sports",14,"Sports"
6223,"Sports",13,"Sports"
6224,"Sports",13,"Sports"
6225,"Sports",13,"Sports"
6226,"Sports",13,"Sports"
6227,"Sports",13,"Sports"
6228,"Sports",8,"Society"
6229,"Sports",20,"Sports"
6230,"Sports",14,"Sports"
6231,"Sports",20,"Sports"
6232,"Sports",14,"Sports"
6233,"Sports",14,"Sports"
6234,"Sports",13,"Sports"
6235,"Sports",17,"Opinion"
6236,"Sports",14,"Sports"
6237,"Sports",14,"Sports"
6238,"Sports",14,"Sports"
6239,"Sports",17,"Opinion"
6240,"Sports",14,"Sports"
6241,"Sports",17,"Opinion"
6242,"Sports",11,"Economy"
6243,"Sports",20,"Sports"
6244,"Sports",13,"Sports"
6245,"Sports",11,"Economy"
6246,"Sports",13,"Sports"
6247,"Sports",13,"Sports"
6248,"Sports",13,"Sports"
6249,"Sports",17,"Opinion"
6250,"Sports",17,"Opinion"
6251,"Sports",13,"Sports"
6252,"Sports",17,"Opinion"
6253,"Sports",11,"Economy"
6254,"Sports",17,"Opinion"
6255,"Sports",13,"Sports"
6256,"Sports",13,"Sports"
6257,"Sports",13,"Sports"
6258,"Sports",17,"Opinion"
6259,"Sports",13,"Sports"
6260,"Sports",13,"Sports"
6261,"Sports",13,"Sports"
6262,"Sports",2,"Politics"
6263,"Sports",20,"Sports"
6264,"Sports",13,"Sports"
6265,"Sports",20,"Sports"
6266,"Sports",11,"Economy"
6267,"Sports",20,"Sports"
6268,"Sports",13,"Sports"
6269,"Sports",13,"Sports"
6270,"Sports",13,"Sports"
6271,"Sports",17,"Opinion"
6272,"Sports",11,"Economy"
6273,"Sports",20,"Sports"
6274,"Sports",13,"Sports"
6275,"Sports",13,"Sports"
6276,"Sports",13,"Sports"
6277,"Sports",11,"Economy"
6278,"Technology",11,"Economy"
6279,"Technology",17,"Opinion"
6280,"Technology",11,"Economy"
6281,"Technology",11,"Economy"
6282,"Technology",17,"Opinion"
6283,"Technology",11,"Economy"
6284,"Technology",17,"Opinion"
6285,"Technology",11,"Economy"
6286,"Technology",17,"Opinion"
6287,"Technology",17,"Opinion"
6288,"Technology",17,"Opinion"
6289,"Technology",17,"Opinion"
6290,"Technology",17,"Opinion"
6291,"Technology",17,"Opinion"
6292,"Technology",17,"Opinion"
6293,"Technology",17,"Opinion"
6294,"Technology",17,"Opinion"
6295,"Technology",17,"Opinion"
6296,"Technology",17,"Opinion"
6297,"Technology",17,"Opinion"
6298,"Technology",9,"Interview"
6299,"Technology",17,"Opinion"
6300,"Technology",17,"Opinion"
6301,"Technology",5,"Entertainment"
6302,"Technology",11,"Economy"
6303,"Technology",11,"Economy"
6304,"Technology",11,"Economy"
6305,"Technology",11,"Economy"
6306,"Technology",17,"Opinion"
6307,"Technology",18,"Bank"
6308,"Technology",17,"Opinion"
6309,"Technology",11,"Economy"
6310,"Technology",17,"Opinion"
6311,"Technology",11,"Economy"
6312,"Technology",11,"Economy"
6313,"Technology",11,"Economy"
6314,"Technology",11,"Economy"
6315,"Technology",11,"Economy"
6316,"Technology",17,"Opinion"
6317,"Technology",17,"Opinion"
6318,"Technology",11,"Economy"
6319,"Technology",11,"Economy"
6320,"Technology",11,"Economy"
6321,"Technology",11,"Economy"
6322,"Technology",11,"Economy"
6323,"Technology",11,"Economy"
6324,"Technology",17,"Opinion"
6325,"Technology",11,"Economy"
6326,"Technology",11,"Economy"
6327,"Technology",18,"Bank"
6328,"Technology",11,"Economy"
6329,"Technology",17,"Opinion"
6330,"Technology",17,"Opinion"
6331,"Technology",17,"Opinion"
6332,"Technology",17,"Opinion"
6333,"Technology",17,"Opinion"
6334,"Technology",17,"Opinion"
6335,"Technology",17,"Opinion"
6336,"Technology",17,"Opinion"
6337,"Technology",11,"Economy"
6338,"Technology",11,"Economy"
6339,"Technology",17,"Opinion"
6340,"Technology",11,"Economy"
6341,"Technology",17,"Opinion"
6342,"Technology",11,"Economy"
6343,"Technology",11,"Economy"
6344,"Technology",11,"Economy"
6345,"Technology",17,"Opinion"
6346,"Technology",11,"Economy"
6347,"Technology",17,"Opinion"
6348,"Technology",17,"Opinion"
6349,"Technology",11,"Economy"
6350,"Technology",17,"Opinion"
6351,"Technology",17,"Opinion"
6352,"Technology",17,"Opinion"
6353,"Technology",17,"Opinion"
6354,"Technology",17,"Opinion"
6355,"Technology",17,"Opinion"
6356,"Technology",17,"Opinion"
6357,"Technology",17,"Opinion"
6358,"Technology",11,"Economy"
6359,"Technology",11,"Economy"
6360,"Technology",17,"Opinion"
6361,"Technology",11,"Economy"
6362,"Technology",11,"Economy"
6363,"Technology",11,"Economy"
6364,"Technology",17,"Opinion"
6365,"Technology",11,"Economy"
6366,"Technology",11,"Economy"
6367,"Technology",11,"Economy"
6368,"Technology",17,"Opinion"
6369,"Technology",17,"Opinion"
6370,"Technology",11,"Economy"
6371,"Technology",2,"Politics"
6372,"Technology",17,"Opinion"
6373,"Technology",8,"Society"
6374,"Technology",17,"Opinion"
6375,"Technology",11,"Economy"
6376,"Technology",11,"Economy"
6377,"Technology",17,"Opinion"
6378,"Technology",11,"Economy"
6379,"Technology",11,"Economy"
6380,"Technology",17,"Opinion"
6381,"Technology",17,"Opinion"
6382,"Technology",11,"Economy"
6383,"Technology",17,"Opinion"
6384,"Technology",17,"Opinion"
6385,"Technology",17,"Opinion"
6386,"Technology",12,"Business"
6387,"Technology",11,"Economy"
6388,"Technology",11,"Economy"
6389,"Technology",11,"Economy"
6390,"Technology",11,"Economy"
6391,"Technology",11,"Economy"
6392,"Technology",17,"Opinion"
6393,"Technology",11,"Economy"
6394,"Technology",17,"Opinion"
6395,"Technology",11,"Economy"
6396,"Tourism",11,"Economy"
6397,"Tourism",11,"Economy"
6398,"Tourism",11,"Economy"
6399,"Tourism",11,"Economy"
6400,"Tourism",11,"Economy"
6401,"Tourism",1,"Tourism"
6402,"Tourism",11,"Economy"
6403,"Tourism",11,"Economy"
6404,"Tourism",11,"Economy"
6405,"Tourism",11,"Economy"
6406,"Tourism",11,"Economy"
6407,"Tourism",11,"Economy"
6408,"Tourism",11,"Economy"
6409,"Tourism",11,"Economy"
6410,"Tourism",11,"Economy"
6411,"Tourism",11,"Economy"
6412,"Tourism",1,"Tourism"
6413,"Tourism",1,"Tourism"
6414,"Tourism",1,"Tourism"
6415,"Tourism",11,"Economy"
6416,"Tourism",10,"Tourism"
6417,"Tourism",11,"Economy"
6418,"Tourism",11,"Economy"
6419,"Tourism",11,"Economy"
6420,"Tourism",10,"Tourism"
6421,"Tourism",11,"Economy"
6422,"Tourism",17,"Opinion"
6423,"Tourism",11,"Economy"
6424,"Tourism",11,"Economy"
6425,"Tourism",11,"Economy"
6426,"Tourism",11,"Economy"
6427,"Tourism",11,"Economy"
6428,"Tourism",11,"Economy"
6429,"Tourism",11,"Economy"
6430,"Tourism",11,"Economy"
6431,"Tourism",11,"Economy"
6432,"Tourism",11,"Economy"
6433,"Tourism",10,"Tourism"
6434,"Tourism",11,"Economy"
6435,"Tourism",17,"Opinion"
6436,"Tourism",1,"Tourism"
6437,"Tourism",1,"Tourism"
6438,"Tourism",11,"Economy"
6439,"Tourism",11,"Economy"
6440,"Tourism",1,"Tourism"
6441,"Tourism",11,"Economy"
6442,"Tourism",1,"Tourism"
6443,"Tourism",11,"Economy"
6444,"Tourism",11,"Economy"
6445,"Tourism",11,"Economy"
6446,"Tourism",1,"Tourism"
6447,"Tourism",11,"Economy"
6448,"Tourism",10,"Tourism"
6449,"Tourism",11,"Economy"
6450,"Tourism",10,"Tourism"
6451,"Tourism",1,"Tourism"
6452,"Tourism",11,"Economy"
6453,"Tourism",11,"Economy"
6454,"Tourism",11,"Economy"
6455,"Tourism",11,"Economy"
6456,"Tourism",11,"Economy"
6457,"Tourism",11,"Economy"
6458,"Tourism",17,"Opinion"
6459,"Tourism",11,"Economy"
6460,"Tourism",11,"Economy"
6461,"Tourism",11,"Economy"
6462,"Tourism",11,"Economy"
6463,"Tourism",11,"Economy"
6464,"Tourism",11,"Economy"
6465,"Tourism",17,"Opinion"
6466,"Tourism",11,"Economy"
6467,"Tourism",11,"Economy"
6468,"Tourism",11,"Economy"
6469,"Tourism",11,"Economy"
6470,"Tourism",17,"Opinion"
6471,"Tourism",8,"Society"
6472,"Tourism",11,"Economy"
6473,"Tourism",11,"Economy"
6474,"Tourism",11,"Economy"
6475,"Tourism",11,"Economy"
6476,"Tourism",1,"Tourism"
6477,"Tourism",17,"Opinion"
6478,"Tourism",11,"Economy"
6479,"Tourism",11,"Economy"
6480,"Tourism",17,"Opinion"
6481,"Tourism",11,"Economy"
6482,"Tourism",11,"Economy"
6483,"Tourism",11,"Economy"
6484,"Tourism",11,"Economy"
6485,"Tourism",11,"Economy"
6486,"Tourism",11,"Economy"
6487,"Tourism",17,"Opinion"
6488,"Tourism",17,"Opinion"
6489,"Tourism",11,"Economy"
6490,"Tourism",17,"Opinion"
6491,"Tourism",17,"Opinion"
6492,"Tourism",8,"Society"
6493,"Tourism",8,"Society"
6494,"Tourism",10,"Tourism"
6495,"Tourism",11,"Economy"
6496,"Tourism",11,"Economy"
6497,"Tourism",10,"Tourism"
6498,"Tourism",11,"Economy"
6499,"Tourism",11,"Economy"
6500,"Tourism",11,"Economy"
6501,"Tourism",1,"Tourism"
6502,"Tourism",11,"Economy"
6503,"Tourism",11,"Economy"
6504,"Tourism",10,"Tourism"
6505,"Tourism",17,"Opinion"
6506,"Tourism",1,"Tourism"
6507,"Tourism",11,"Economy"
6508,"Tourism",11,"Economy"
6509,"Tourism",11,"Economy"
6510,"Tourism",11,"Economy"
6511,"Tourism",11,"Economy"
6512,"Tourism",1,"Tourism"
6513,"Tourism",11,"Economy"
6514,"Tourism",17,"Opinion"
6515,"Tourism",11,"Economy"
6516,"Tourism",1,"Tourism"
6517,"Tourism",11,"Economy"
6518,"Tourism",10,"Tourism"
6519,"Tourism",11,"Economy"
6520,"Tourism",11,"Economy"
6521,"Tourism",11,"Economy"
6522,"Tourism",17,"Opinion"
6523,"Tourism",10,"Tourism"
6524,"Tourism",11,"Economy"
6525,"Tourism",1,"Tourism"
6526,"Tourism",11,"Economy"
6527,"Tourism",17,"Opinion"
6528,"Tourism",10,"Tourism"
6529,"Tourism",11,"Economy"
6530,"Tourism",17,"Opinion"
6531,"Tourism",11,"Economy"
6532,"Tourism",11,"Economy"
6533,"Tourism",17,"Opinion"
6534,"Tourism",10,"Tourism"
6535,"Tourism",11,"Economy"
6536,"Tourism",1,"Tourism"
6537,"Tourism",11,"Economy"
6538,"Tourism",11,"Economy"
6539,"Tourism",1,"Tourism"
6540,"Tourism",1,"Tourism"
6541,"Tourism",11,"Economy"
6542,"Tourism",1,"Tourism"
6543,"Tourism",11,"Economy"
6544,"Tourism",11,"Economy"
6545,"Tourism",11,"Economy"
6546,"Tourism",11,"Economy"
6547,"Tourism",11,"Economy"
6548,"Tourism",11,"Economy"
6549,"Tourism",1,"Tourism"
6550,"Tourism",1,"Tourism"
6551,"Tourism",11,"Economy"
6552,"Tourism",11,"Economy"
6553,"Tourism",11,"Economy"
6554,"Tourism",11,"Economy"
6555,"Tourism",11,"Economy"
6556,"Tourism",11,"Economy"
6557,"Tourism",11,"Economy"
6558,"Tourism",11,"Economy"
6559,"Tourism",11,"Economy"
6560,"Tourism",10,"Tourism"
6561,"Tourism",11,"Economy"
6562,"Tourism",11,"Economy"
6563,"Tourism",11,"Economy"
6564,"Tourism",1,"Tourism"
6565,"Tourism",11,"Economy"
6566,"Tourism",11,"Economy"
6567,"Tourism",11,"Economy"
6568,"Tourism",11,"Economy"
6569,"Tourism",11,"Economy"
6570,"Tourism",1,"Tourism"
6571,"Tourism",1,"Tourism"
6572,"Tourism",11,"Economy"
6573,"Tourism",1,"Tourism"
6574,"Tourism",11,"Economy"
6575,"Tourism",11,"Economy"
6576,"Tourism",1,"Tourism"
6577,"Tourism",1,"Tourism"
6578,"Tourism",11,"Economy"
6579,"Tourism",11,"Economy"
6580,"Tourism",17,"Opinion"
6581,"Tourism",11,"Economy"
6582,"Tourism",10,"Tourism"
6583,"Tourism",11,"Economy"
6584,"Tourism",1,"Tourism"
6585,"Tourism",11,"Economy"
6586,"Tourism",11,"Economy"
6587,"Tourism",17,"Opinion"
6588,"Tourism",11,"Economy"
6589,"Tourism",11,"Economy"
6590,"Tourism",11,"Economy"
6591,"Tourism",11,"Economy"
6592,"Tourism",10,"Tourism"
6593,"Tourism",11,"Economy"
6594,"Tourism",11,"Economy"
6595,"Tourism",11,"Economy"
6596,"Tourism",11,"Economy"
6597,"Tourism",17,"Opinion"
6598,"Tourism",11,"Economy"
6599,"Tourism",11,"Economy"
6600,"Tourism",17,"Opinion"
6601,"Tourism",1,"Tourism"
6602,"Tourism",1,"Tourism"
6603,"Tourism",11,"Economy"
6604,"Tourism",10,"Tourism"
6605,"Tourism",1,"Tourism"
6606,"Tourism",11,"Economy"
6607,"Tourism",11,"Economy"
6608,"Tourism",11,"Economy"
6609,"Tourism",11,"Economy"
6610,"Tourism",11,"Economy"
6611,"Tourism",17,"Opinion"
6612,"Tourism",11,"Economy"
6613,"Tourism",11,"Economy"
6614,"Tourism",11,"Economy"
6615,"Tourism",1,"Tourism"
6616,"Tourism",10,"Tourism"
6617,"Tourism",11,"Economy"
6618,"Tourism",17,"Opinion"
6619,"Tourism",10,"Tourism"
6620,"Tourism",11,"Economy"
6621,"Tourism",11,"Economy"
6622,"Tourism",11,"Economy"
6623,"Tourism",17,"Opinion"
6624,"Tourism",11,"Economy"
6625,"Tourism",11,"Economy"
6626,"Tourism",11,"Economy"
6627,"Tourism",11,"Economy"
6628,"Tourism",11,"Economy"
6629,"Tourism",17,"Opinion"
6630,"Tourism",1,"Tourism"
6631,"Tourism",11,"Economy"
6632,"Tourism",11,"Economy"
6633,"Tourism",11,"Economy"
6634,"Tourism",11,"Economy"
6635,"Tourism",11,"Economy"
6636,"Tourism",17,"Opinion"
6637,"Tourism",17,"Opinion"
6638,"Tourism",11,"Economy"
6639,"Tourism",11,"Economy"
6640,"Tourism",11,"Economy"
6641,"Tourism",11,"Economy"
6642,"Tourism",10,"Tourism"
6643,"Tourism",11,"Economy"
6644,"Tourism",11,"Economy"
6645,"Tourism",11,"Economy"
6646,"Tourism",1,"Tourism"
6647,"Tourism",1,"Tourism"
6648,"Tourism",1,"Tourism"
6649,"Tourism",11,"Economy"
6650,"Tourism",11,"Economy"
6651,"Tourism",11,"Economy"
6652,"Tourism",11,"Economy"
6653,"Tourism",11,"Economy"
6654,"Tourism",1,"Tourism"
6655,"Tourism",10,"Tourism"
6656,"Tourism",1,"Tourism"
6657,"Tourism",10,"Tourism"
6658,"Tourism",1,"Tourism"
6659,"Tourism",1,"Tourism"
6660,"Tourism",11,"Economy"
6661,"World",4,"Education"
6662,"World",17,"Opinion"
6663,"World",17,"Opinion"
6664,"World",17,"Opinion"
6665,"World",17,"Opinion"
6666,"World",17,"Opinion"
6667,"World",17,"Opinion"
6668,"World",17,"Opinion"
6669,"World",17,"Opinion"
6670,"World",17,"Opinion"
6671,"World",17,"Opinion"
6672,"World",17,"Opinion"
6673,"World",17,"Opinion"
6674,"World",8,"Society"
6675,"World",17,"Opinion"
6676,"World",17,"Opinion"
6677,"World",17,"Opinion"
6678,"World",17,"Opinion"
6679,"World",17,"Opinion"
6680,"World",17,"Opinion"
6681,"World",17,"Opinion"
6682,"World",17,"Opinion"
6683,"World",17,"Opinion"
6684,"World",17,"Opinion"
6685,"World",8,"Society"
6686,"World",17,"Opinion"
6687,"World",17,"Opinion"
6688,"World",1,"Tourism"
6689,"World",17,"Opinion"
6690,"World",17,"Opinion"
6691,"World",17,"Opinion"
6692,"World",8,"Society"
6693,"World",17,"Opinion"
6694,"World",17,"Opinion"
6695,"World",17,"Opinion"
6696,"World",17,"Opinion"
6697,"World",17,"Opinion"
6698,"World",11,"Economy"
6699,"World",11,"Economy"
6700,"World",17,"Opinion"
6701,"World",17,"Opinion"
6702,"World",17,"Opinion"
6703,"World",17,"Opinion"
6704,"World",17,"Opinion"
6705,"World",17,"Opinion"
6706,"World",17,"Opinion"
6707,"World",17,"Opinion"
6708,"World",17,"Opinion"
6709,"World",17,"Opinion"
6710,"World",17,"Opinion"
6711,"World",17,"Opinion"
6712,"World",17,"Opinion"
6713,"World",17,"Opinion"
6714,"World",17,"Opinion"
6715,"World",11,"Economy"
6716,"World",17,"Opinion"
6717,"World",11,"Economy"
6718,"World",17,"Opinion"
6719,"World",17,"Opinion"
6720,"World",17,"Opinion"
6721,"World",17,"Opinion"
6722,"World",17,"Opinion"
6723,"World",17,"Opinion"
6724,"World",17,"Opinion"
6725,"World",17,"Opinion"
6726,"World",17,"Opinion"
6727,"World",17,"Opinion"
6728,"World",17,"Opinion"
6729,"World",17,"Opinion"
6730,"World",17,"Opinion"
6731,"World",17,"Opinion"
6732,"World",17,"Opinion"
6733,"World",17,"Opinion"
6734,"World",17,"Opinion"
6735,"World",17,"Opinion"
6736,"World",17,"Opinion"
6737,"World",17,"Opinion"
6738,"World",17,"Opinion"
6739,"World",17,"Opinion"
6740,"World",17,"Opinion"
6741,"World",17,"Opinion"
6742,"World",17,"Opinion"
6743,"World",17,"Opinion"
6744,"World",17,"Opinion"
6745,"World",17,"Opinion"
6746,"World",1,"Tourism"
6747,"World",17,"Opinion"
6748,"World",2,"Politics"
6749,"World",17,"Opinion"
6750,"World",11,"Economy"
6751,"World",8,"Society"
6752,"World",17,"Opinion"
6753,"World",17,"Opinion"
6754,"World",1,"Tourism"
6755,"World",8,"Society"
6756,"World",17,"Opinion"
6757,"World",11,"Economy"
6758,"World",17,"Opinion"
6759,"World",17,"Opinion"
6760,"World",17,"Opinion"
6761,"World",17,"Opinion"
6762,"World",17,"Opinion"
6763,"World",17,"Opinion"
6764,"World",17,"Opinion"
6765,"World",17,"Opinion"
6766,"World",17,"Opinion"
6767,"World",17,"Opinion"
6768,"World",17,"Opinion"
6769,"World",17,"Opinion"
6770,"World",17,"Opinion"
6771,"World",17,"Opinion"
6772,"World",17,"Opinion"
6773,"World",11,"Economy"
6774,"World",17,"Opinion"
6775,"World",17,"Opinion"
6776,"World",17,"Opinion"
6777,"World",17,"Opinion"
6778,"World",2,"Politics"
6779,"World",17,"Opinion"
6780,"World",2,"Politics"
6781,"World",17,"Opinion"
6782,"World",11,"Economy"
6783,"World",2,"Politics"
6784,"World",17,"Opinion"
6785,"World",2,"Politics"
6786,"World",2,"Politics"
6787,"World",11,"Economy"
6788,"World",2,"Politics"
6789,"World",17,"Opinion"
6790,"World",2,"Politics"
6791,"World",2,"Politics"
6792,"World",17,"Opinion"
6793,"World",17,"Opinion"
6794,"World",17,"Opinion"
6795,"World",17,"Opinion"
6796,"World",17,"Opinion"
6797,"World",9,"Interview"
6798,"World",17,"Opinion"
6799,"World",17,"Opinion"
6800,"World",17,"Opinion"
6801,"World",17,"Opinion"
6802,"World",17,"Opinion"
6803,"World",17,"Opinion"
6804,"World",17,"Opinion"
6805,"World",4,"Education"
6806,"World",17,"Opinion"
6807,"World",17,"Opinion"
6808,"World",17,"Opinion"
6809,"World",17,"Opinion"
6810,"World",17,"Opinion"
6811,"World",17,"Opinion"
6812,"World",17,"Opinion"
6813,"World",17,"Opinion"
6814,"World",17,"Opinion"
6815,"World",17,"Opinion"
6816,"World",17,"Opinion"
6817,"World",17,"Opinion"
6818,"World",17,"Opinion"
6819,"World",17,"Opinion"
6820,"World",17,"Opinion"
6821,"World",17,"Opinion"
6822,"World",4,"Education"
6823,"World",17,"Opinion"
6824,"World",17,"Opinion"
6825,"World",17,"Opinion"
6826,"World",17,"Opinion"
6827,"World",17,"Opinion"
6828,"World",17,"Opinion"
6829,"World",17,"Opinion"
6830,"World",17,"Opinion"
6831,"World",17,"Opinion"
6832,"World",17,"Opinion"
6833,"World",17,"Opinion"
6834,"World",17,"Opinion"
6835,"World",17,"Opinion"
6836,"World",17,"Opinion"
6837,"World",17,"Opinion"
6838,"World",17,"Opinion"
6839,"World",17,"Opinion"
6840,"World",17,"Opinion"
6841,"World",17,"Opinion"
6842,"World",17,"Opinion"
6843,"World",17,"Opinion"
6844,"World",17,"Opinion"
6845,"World",17,"Opinion"
6846,"World",17,"Opinion"
6847,"World",19,"Literature"
6848,"World",17,"Opinion"
6849,"World",17,"Opinion"
6850,"World",17,"Opinion"
6851,"World",17,"Opinion"
6852,"World",17,"Opinion"
6853,"World",17,"Opinion"
6854,"World",17,"Opinion"
6855,"World",17,"Opinion"
6856,"World",17,"Opinion"
6857,"World",17,"Opinion"
6858,"World",17,"Opinion"
6859,"World",17,"Opinion"
6860,"World",17,"Opinion"
6861,"World",17,"Opinion"
6862,"World",17,"Opinion"
6863,"World",17,"Opinion"
6864,"World",17,"Opinion"
6865,"World",17,"Opinion"
6866,"World",17,"Opinion"
6867,"World",17,"Opinion"
6868,"World",17,"Opinion"
6869,"World",17,"Opinion"
6870,"World",17,"Opinion"
6871,"World",17,"Opinion"
6872,"World",11,"Economy"
6873,"World",17,"Opinion"
6874,"World",17,"Opinion"
6875,"World",17,"Opinion"
6876,"World",17,"Opinion"
6877,"World",17,"Opinion"
6878,"World",17,"Opinion"
6879,"World",17,"Opinion"
6880,"World",17,"Opinion"
6881,"World",17,"Opinion"
6882,"World",17,"Opinion"
6883,"World",17,"Opinion"
6884,"World",11,"Economy"
6885,"World",17,"Opinion"
6886,"World",17,"Opinion"
6887,"World",17,"Opinion"
6888,"World",17,"Opinion"
6889,"World",17,"Opinion"
6890,"World",17,"Opinion"
6891,"World",17,"Opinion"
6892,"World",17,"Opinion"
6893,"World",17,"Opinion"
6894,"World",17,"Opinion"
6895,"World",17,"Opinion"
6896,"World",17,"Opinion"
6897,"World",17,"Opinion"
6898,"World",17,"Opinion"
6899,"World",17,"Opinion"
6900,"World",17,"Opinion"
6901,"World",17,"Opinion"
6902,"World",11,"Economy"
6903,"World",17,"Opinion"
6904,"World",17,"Opinion"
6905,"World",17,"Opinion"
6906,"World",17,"Opinion"
6907,"World",17,"Opinion"
6908,"World",19,"Literature"
6909,"World",17,"Opinion"
6910,"World",17,"Opinion"
6911,"World",17,"Opinion"
6912,"World",17,"Opinion"
6913,"World",17,"Opinion"
6914,"World",17,"Opinion"
6915,"World",8,"Society"
6916,"World",17,"Opinion"
6917,"World",1,"Tourism"
6918,"World",17,"Opinion"
6919,"World",17,"Opinion"
6920,"World",17,"Opinion"
6921,"World",8,"Society"
6922,"World",17,"Opinion"
6923,"World",17,"Opinion"
6924,"World",17,"Opinion"
6925,"World",17,"Opinion"
6926,"World",17,"Opinion"
6927,"World",17,"Opinion"
6928,"World",17,"Opinion"
6929,"World",11,"Economy"
6930,"World",17,"Opinion"
6931,"World",17,"Opinion"
6932,"World",17,"Opinion"
6933,"World",17,"Opinion"
6934,"World",17,"Opinion"
6935,"World",17,"Opinion"
6936,"World",17,"Opinion"
6937,"World",17,"Opinion"
6938,"World",17,"Opinion"
6939,"World",17,"Opinion"
6940,"World",17,"Opinion"
6941,"World",17,"Opinion"
6942,"World",17,"Opinion"
6943,"World",17,"Opinion"
6944,"World",17,"Opinion"
6945,"World",17,"Opinion"
6946,"World",8,"Society"
6947,"World",17,"Opinion"
6948,"World",17,"Opinion"
6949,"World",17,"Opinion"
6950,"World",17,"Opinion"
6951,"World",17,"Opinion"
6952,"World",17,"Opinion"
6953,"World",17,"Opinion"
6954,"World",17,"Opinion"
6955,"World",17,"Opinion"
6956,"World",17,"Opinion"
6957,"World",1,"Tourism"
6958,"World",17,"Opinion"
6959,"World",17,"Opinion"
6960,"World",17,"Opinion"
6961,"World",17,"Opinion"
6962,"World",17,"Opinion"
6963,"World",17,"Opinion"
6964,"World",17,"Opinion"
6965,"World",17,"Opinion"
6966,"World",17,"Opinion"
6967,"World",17,"Opinion"
6968,"World",17,"Opinion"
6969,"World",17,"Opinion"
6970,"World",17,"Opinion"
6971,"World",17,"Opinion"
6972,"World",11,"Economy"
6973,"World",11,"Economy"
